Static Pressure (Pa)
-0.0411134744810353
-0.0411134744810353
-0.0383896604391281
-0.0383896604391281
-0.0383896604391281
-0.0363574883332134
-0.0363574883332134
-0.0363574883332134
-0.0351005734330323
-0.0351005734330323
-0.0326813349817989
-0.0326813349817989
-0.0326381590020531
-0.0326381590020531
-0.0300406633662597
-0.0300406633662597
-0.0300406633662597
-0.0277161339019298
-0.0277161339019298
-0.0263248632403097
-0.0263248632403097
-0.0263248632403097
-0.0240721314837694
-0.0240721314837694
-0.0219651924528626
-0.0219651924528626
-0.0199283443565151
-0.0199283443565151
-0.0184312294161127
-0.0184312294161127
-0.016204364318753002
-0.016204364318753002
-0.016204364318753002
-0.0136458509345905
-0.0136458509345905
-0.0136458509345905
-0.0111361907008959
-0.0111361907008959
-0.009045548846203979
-0.009045548846203979
-0.009045548846203979
-0.00732700200551945
-0.00732700200551945
-0.007591407142461841
-0.00566491772446005
-0.00593452033250166
-0.00593452033250166
-0.00449414418197291
-0.00449414418197291
-0.0035861207977573796
-0.0035861207977573796
-0.0411134744810353
-0.0411134744810353
-0.0383896604391281
-0.0383896604391281
-0.0386594250152608
-0.0386594250152608
-0.0373820593558635
-0.0373820593558635
-0.0351005734330323
-0.0352306648239109
-0.0352306648239109
-0.0326381590020531
-0.0326381590020531
-0.0326381590020531
-0.0327248125930217
-0.0300406633662597
-0.0295621987490088
-0.0295621987490088
-0.0295621987490088
-0.0263248632403097
-0.0263248632403097
-0.024738964006068
-0.024738964006068
-0.0224379270438088
-0.0224379270438088
-0.0224379270438088
-0.0199283443565151
-0.0199283443565151
-0.0199283443565151
-0.0175591418347409
-0.0175591418347409
-0.0157929341797365
-0.0142491891918622
-0.0142491891918622
-0.0142491891918622
-0.0119794854871525
-0.0119794854871525
-0.00952552678750741
-0.00952552678750741
-0.009045548846203979
-0.009045548846203979
-0.00732700200551945
-0.00732700200551945
-0.00566491772446005
-0.00566491772446005
-0.00418277638958815
-0.00418277638958815
-0.00449414418197291
-0.0030323079376732604
-0.0035861207977573796
-0.0411134744810353
-0.0411134744810353
-0.0405678778519154
-0.0405678778519154
-0.0386594250152608
-0.0386594250152608
-0.0373820593558635
-0.0373820593558635
-0.0352306648239109
-0.0352306648239109
-0.0352306648239109
-0.0356652309763656
-0.0356652309763656
-0.0327248125930217
-0.0327248125930217
-0.0327248125930217
-0.0295621987490088
-0.0295621987490088
-0.0275369074890297
-0.0275369074890297
-0.0275369074890297
-0.024738964006068
-0.024738964006068
-0.024738964006068
-0.0228306034910321
-0.0208901237750454
-0.0208901237750454
-0.0199283443565151
-0.0175877351233074
-0.0175591418347409
-0.0175591418347409
-0.0157929341797365
-0.0157929341797365
-0.0142491891918622
-0.0115916562427744
-0.0119794854871525
-0.0119794854871525
-0.00952552678750741
-0.00952552678750741
-0.0073507966491687705
-0.0073507966491687705
-0.0073507966491687705
-0.005522944096373271
-0.005522944096373271
-0.00392722089816035
-0.00392722089816035
-0.00418277638958815
-0.0030323079376732604
-0.0030323079376732604
-0.0429938443839212
-0.0429938443839212
-0.0405678778519154
-0.0402758310402401
-0.0402758310402401
-0.0402758310402401
-0.0373820593558635
-0.0379197044010947
-0.0379197044010947
-0.0356652309763656
-0.0356652309763656
-0.0356652309763656
-0.0327248125930217
-0.0327248125930217
-0.0328107983558779
-0.0328107983558779
-0.0328107983558779
-0.0304572629289509
-0.0304572629289509
-0.0285161117310372
-0.0285161117310372
-0.0255541658226894
-0.0255541658226894
-0.0228306034910321
-0.0228306034910321
-0.0228306034910321
-0.0208901237750454
-0.0191965824581797
-0.0175877351233074
-0.0175877351233074
-0.0154919519258678
-0.0154919519258678
-0.0135272285597791
-0.0135272285597791
-0.0115916562427744
-0.0115916562427744
-0.00954326818969437
-0.00954326818969437
-0.007476001265485179
-0.007476001265485179
-0.0073507966491687705
-0.00554321255971386
-0.005522944096373271
-0.005522944096373271
-0.00392722089816035
-0.00392722089816035
-0.0025716856386164898
-0.0025716856386164898
-0.00160424581922889
-0.0429938443839212
-0.0429938443839212
-0.0429938443839212
-0.0402758310402401
-0.0402758310402401
-0.0402758310402401
-0.0379197044010947
-0.0379197044010947
-0.0379197044010947
-0.0356652309763656
-0.0356652309763656
-0.0356652309763656
-0.0356301165013681
-0.0356301165013681
-0.0328107983558779
-0.0328107983558779
-0.0326905635604145
-0.0304572629289509
-0.0304572629289509
-0.0285161117310372
-0.0285161117310372
-0.0267747425698269
-0.0255541658226894
-0.0238604202198129
-0.0238604202198129
-0.0209625478091387
-0.0209625478091387
-0.0191965824581797
-0.0170552741691832
-0.0175877351233074
-0.0148973459298029
-0.0154919519258678
-0.0125951257224789
-0.0135272285597791
-0.010822505758121
-0.0115916562427744
-0.00954326818969437
-0.00954326818969437
-0.007476001265485179
-0.007476001265485179
-0.00554321255971386
-0.00554321255971386
-0.0038478775164831397
-0.0038478775164831397
-0.00225089129699086
-0.00225089129699086
-0.0025716856386164898
-0.00160424581922889
-0.00160424581922889
-0.0429938443839212
-0.0429938443839212
-0.0428721130647233
-0.0428721130647233
-0.0404117293588149
-0.0404117293588149
-0.0404117293588149
-0.0404117293588149
-0.0381074440171201
-0.0381074440171201
-0.0377997782508976
-0.0356301165013681
-0.0356301165013681
-0.0350967449028475
-0.0350967449028475
-0.0326905635604145
-0.0326905635604145
-0.0306644386743851
-0.0306644386743851
-0.0286455008474037
-0.0286455008474037
-0.0267747425698269
-0.0267747425698269
-0.0238604202198129
-0.0238604202198129
-0.0214964645315769
-0.0191039756987109
-0.0191039756987109
-0.0170552741691832
-0.0170552741691832
-0.0148973459298029
-0.0148973459298029
-0.0125951257224789
-0.0125951257224789
-0.010822505758121
-0.008763009550745509
-0.008763009550745509
-0.00701211078196679
-0.00701211078196679
-0.00539959880199684
-0.00539959880199684
-0.00363071458982734
-0.00363071458982734
-0.0038478775164831397
-0.00225089129699086
-0.00225089129699086
-0.000959543795449003
-0.000959543795449003
-8.99245668111369e-05
-0.0450756711574228
-0.0450756711574228
-0.0428721130647233
-0.0428721130647233
-0.0428721130647233
-0.0404117293588149
-0.0404117293588149
-0.0399973393781817
-0.0399973393781817
-0.0377997782508976
-0.0377997782508976
-0.0369023176112166
-0.0369023176112166
-0.0350967449028475
-0.0339438535015726
-0.0339438535015726
-0.0322272746449314
-0.0306644386743851
-0.0306644386743851
-0.0286455008474037
-0.0286455008474037
-0.0270226257809707
-0.0252031754193038
-0.0252031754193038
-0.0232597660519925
-0.0214964645315769
-0.0214964645315769
-0.0191039756987109
-0.0167776243178157
-0.014369998827351
-0.014369998827351
-0.0118331915994468
-0.0118331915994468
-0.0091983725942272
-0.0091983725942272
-0.0091983725942272
-0.00667580738690224
-0.00701211078196679
-0.005293434617161729
-0.00539959880199684
-0.0037705400942968795
-0.00363071458982734
-0.00363071458982734
-0.00199370677681174
-0.00199370677681174
-0.000478713806942004
0.000719830415237957
0.000719830415237957
-8.99245668111369e-05
-0.0450756711574228
-0.0446248248399266
-0.0446248248399266
-0.0446248248399266
-0.0424969783634302
-0.0424969783634302
-0.0399973393781817
-0.0399973393781817
-0.0399973393781817
-0.0377997782508976
-0.0377997782508976
-0.0369023176112166
-0.0369023176112166
-0.0354606260963373
-0.0339438535015726
-0.0339438535015726
-0.0322272746449314
-0.0306700101300994
-0.0306700101300994
-0.0289065473938348
-0.0270226257809707
-0.0270226257809707
-0.0252031754193038
-0.0231137221150888
-0.0212001612761389
-0.0212001612761389
-0.0191089304808878
-0.0191089304808878
-0.0167776243178157
-0.0167776243178157
-0.014369998827351
-0.014369998827351
-0.0118331915994468
-0.0118331915994468
-0.0091983725942272
-0.0091983725942272
-0.00667580738690224
-0.00667580738690224
-0.005293434617161729
-0.0037705400942968795
-0.0037705400942968795
-0.00213586007477169
-0.00169202767355924
-0.00169202767355924
-0.000174886594897553
-0.000478713806942004
0.000719830415237957
0.000719830415237957
-0.0463814890456953
-0.0463814890456953
-0.0446248248399266
-0.0446248248399266
-0.0424969783634302
-0.041873659061989
-0.041873659061989
-0.0400119737080265
-0.0400119737080265
-0.0400119737080265
-0.0383766710626833
-0.0383766710626833
-0.0369684371248122
-0.0354606260963373
-0.0342745598374756
-0.0342745598374756
-0.0323219464455456
-0.0306700101300994
-0.0306700101300994
-0.0289582506993447
-0.0270027575637529
-0.0250595303280614
-0.0250595303280614
-0.0231137221150888
-0.0231137221150888
-0.0212001612761389
-0.0188119874751276
-0.016384490410215
-0.016384490410215
-0.0139234445198873
-0.0139234445198873
-0.0113543682423675
-0.0113543682423675
-0.00866281188272693
-0.00866281188272693
-0.00606297223491255
-0.00606297223491255
-0.00426609437806385
-0.00426609437806385
-0.00227629716100772
-0.00227629716100772
-0.00213586007477169
-0.000185225176845724
-0.000185225176845724
-0.000174886594897553
0.0012358975808937
0.0012358975808937
0.00258768726834594
-0.0475366103641541
-0.0455934738717371
-0.0455934738717371
-0.0436891489795546
-0.0436891489795546
-0.041873659061989
-0.041873659061989
-0.0400119737080265
-0.0400119737080265
-0.0393967919149697
-0.0393967919149697
-0.0369684371248122
-0.0369684371248122
-0.0369684371248122
-0.0342745598374756
-0.032915073898650005
-0.032915073898650005
-0.0308788416097926
-0.0289582506993447
-0.0289582506993447
-0.0270027575637529
-0.0250703327562514
-0.0250703327562514
-0.0230381612176838
-0.020997880526041002
-0.020997880526041002
-0.0188119874751276
-0.0162353074695071
-0.016384490410215
-0.0135194518154693
-0.0139234445198873
-0.0111349017199894
-0.008634155625805091
-0.008634155625805091
-0.00866281188272693
-0.00576658734837243
-0.00606297223491255
-0.00278733526666233
-0.00278733526666233
-0.00227629716100772
-0.000598385610688015
-0.000598385610688015
-0.000185225176845724
-0.000185225176845724
0.00143747262689526
0.0025558623346919602
0.0025558623346919602
0.00258768726834594
-0.0475366103641541
-0.0464016930186343
-0.0455934738717371
-0.0440619186179363
-0.0440619186179363
-0.0440619186179363
-0.0422262624418727
-0.0422262624418727
-0.0408548960183298
-0.0408548960183298
-0.0393967919149697
-0.0386262915637295
-0.0370787582443499
-0.0370787582443499
-0.0353013385677771
-0.032915073898650005
-0.032915073898650005
-0.0312974593342675
-0.0292289839792656
-0.0292289839792656
-0.0271524650623279
-0.0250703327562514
-0.0250703327562514
-0.0230381612176838
-0.0210547022255028
-0.0188522211684873
-0.0188522211684873
-0.0162353074695071
-0.0162353074695071
-0.0135194518154693
-0.0135194518154693
-0.0111349017199894
-0.008719446716632
-0.008634155625805091
-0.00628713978625259
-0.00576658734837243
-0.00576658734837243
-0.00278733526666233
-0.00278733526666233
-0.000456498309314783
-0.000456498309314783
-0.000598385610688015
0.00074487638703171
0.0015192941628731698
0.00308749940700457
0.00308749940700457
0.0039460617256820004
0.0039460617256820004
-0.0481467761260015
-0.0464016930186343
-0.0464016930186343
-0.0440619186179363
-0.0440619186179363
-0.0438654797780124
-0.0422262624418727
-0.0422262624418727
-0.0415318213625685
-0.0400768799954952
-0.0400768799954952
-0.0386262915637295
-0.0370591561800822
-0.0370787582443499
-0.0353387068164192
-0.0334059340081215
-0.0334059340081215
-0.0312974593342675
-0.0292289839792656
-0.0275615607625907
-0.0275615607625907
-0.0253598494204557
-0.0231821132615178
-0.0231821132615178
-0.0210547022255028
-0.018988680414766996
-0.0165581462707433
-0.0165581462707433
-0.0135195663766253
-0.0135195663766253
-0.0108248256013236
-0.0108248256013236
-0.008719446716632
-0.008719446716632
-0.00628713978625259
-0.0033721328211950897
-0.0033721328211950897
-0.000954207375449948
-0.00023392274466176
-0.000456498309314783
0.00131354772883121
0.00131354772883121
0.00236896670514084
0.00236896670514084
0.00308749940700457
0.00308749940700457
0.00505275994487397
0.00593664282001782
0.00593664282001782
-0.0481467761260015
-0.0468280991548037
-0.0468280991548037
-0.0453467612921737
-0.0453467612921737
-0.0438654797780124
-0.0426347653439417
-0.0426347653439417
-0.0415318213625685
-0.0401854830688919
-0.0387298888808595
-0.0387298888808595
-0.0370591561800822
-0.0370591561800822
-0.0353387068164192
-0.0338944353870446
-0.0318636185930065
-0.0318636185930065
-0.0297417950724815
-0.0275615607625907
-0.0258984881321854
-0.0258984881321854
-0.0235481114447375
-0.0212444126621185
-0.0212444126621185
-0.0191375529641652
-0.0166908615272827
-0.0145251605589636
-0.0145251605589636
-0.0104810259359359
-0.0104810259359359
-0.00812505158513885
-0.00812505158513885
-0.00637034720191953
-0.0043634028869697795
-0.0043634028869697795
-0.0020855807469039
-0.000954207375449948
0.00107135284769354
0.00136232898717769
0.00136232898717769
0.00311895565323294
0.0034718153833789398
0.0034718153833789398
0.00458667344598426
0.00458667344598426
0.00505275994487397
0.0069605829248178
0.00792822471505292
-0.0480876314889175
-0.0468280991548037
-0.0468280991548037
-0.0453467612921737
-0.0437983524485614
-0.0437983524485614
-0.0425243355905622
-0.0413737113894449
-0.0413737113894449
-0.0401854830688919
-0.0390157681837015
-0.0387298888808595
-0.037523015467881005
-0.0357960283613702
-0.0357960283613702
-0.0338944353870446
-0.0327181808112513
-0.0305297852802165
-0.0305297852802165
-0.0282451600864496
-0.0258984881321854
-0.0241724755982169
-0.0241724755982169
-0.0216254394453744
-0.0191375529641652
-0.0167471921562737
-0.0167471921562737
-0.0140515838727465
-0.0121083051662483
-0.0121083051662483
-0.00796282088748
-0.00796282088748
-0.0055145178418453
-0.0055145178418453
-0.0038694164873670704
-0.0038694164873670704
-0.0020855807469039
0.000181968984195899
0.00107135284769354
0.003219822499758
0.00311895565323294
0.0049662594313282
0.0049662594313282
0.00544777217313107
0.0065490743285457394
0.006824502314756079
0.006824502314756079
0.0069605829248178
0.00792822471505292
-0.047241913636954
-0.0461767811754709
-0.0461767811754709
-0.0450049630634493
-0.0437983524485614
-0.0437983524485614
-0.0425243355905622
-0.0414017831986955
-0.0403033199307452
-0.0403033199307452
-0.0390157681837015
-0.0390157681837015
-0.037523015467881005
-0.0366067286442097
-0.0347612861007549
-0.0347612861007549
-0.0327181808112513
-0.0315787124873187
-0.0292102468742511
-0.0292102468742511
-0.0267230872823031
-0.0250948397446322
-0.0222838350386916
-0.0222838350386916
-0.0194833045827396
-0.0167471921562737
-0.0140220717244876
-0.0140220717244876
-0.0112288555402732
-0.00919832497998539
-0.0064529080327621
-0.0058961489941248
-0.0058961489941248
-0.0031028398772479397
-0.0031028398772479397
-0.00107189273261928
0.000181968984195899
0.0024500548988007197
0.0024500548988007197
0.003219822499758
0.00514022846667839
0.00673776058883015
0.006697484534211861
0.006697484534211861
0.0074690995967428096
0.008324730769604171
0.008324730769604171
0.00909088089414509
0.00957456617215526
-0.047241913636954
-0.0451584798198922
